Rk,School,G,W,L,W-L%,SRS,SOS,Unnamed: 8,W.1,L.1,Unnamed: 11,W.2,L.2,Unnamed: 14,W.3,L.3,Unnamed: 17,Tm.,Opp.,Unnamed: 20,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
233,Penn State,13,7,6,.538,7.05,-0.10,,1,1,,7,1,,0,1,,1007,914,,70.9,97.3,.323,.335,.519,53.8,52.1,7.8,8.4,.475,19.9,35.0,.246
234,Pennsylvania,15,8,7,.533,-0.64,2.21,,,,,7,1,,1,4,,1162,1100,,67.1,105.9,.244,.386,.534,46.8,51.6,10.2,10.6,.512,13.6,28.4,.168
235,Pepperdine,15,7,8,.467,-1.32,0.14,,,,,7,2,,0,3,,1082,1053,,69.0,101.7,.369,.283,.550,46.9,47.5,10.2,4.9,.515,16.3,23.2,.263
236,Pittsburgh,14,9,5,.643,15.21,1.57,,0,3,,7,3,,1,1,,1103,912,,69.9,93.2,.300,.393,.489,44.9,51.9,8.2,10.9,.444,15.0,22.7,.228
237,Portland,15,6,9,.400,-7.73,-0.42,,,,,5,2,,1,4,,1112,1167,,71.7,108.5,.269,.442,.546,49.6,57.9,9.7,5.9,.522,13.2,27.9,.188
238,Portland State,14,10,4,.714,-3.72,-2.54,,1,1,,4,0,,5,3,,1020,966,,69.1,98.9,.285,.344,.521,49.4,50.7,7.9,10.3,.500,16.9,27.4,.182
239,Prairie View,13,5,8,.385,-10.90,3.28,,,,,2,0,,2,8,,926,1028,,75.3,105.0,.520,.353,.560,54.6,48.7,9.2,10.7,.514,19.2,34.4,.368
240,Presbyterian,16,9,7,.563,-10.96,-8.27,,1,0,,4,3,,4,3,,1243,1145,,71.0,100.0,.406,.372,.542,49.0,45.1,7.9,8.9,.492,17.4,24.6,.310
241,Princeton,13,12,1,.923,9.98,0.89,,,,,5,0,,6,1,,1016,833,,65.3,98.2,.245,.352,.511,46.5,46.6,8.3,9.9,.475,15.2,26.4,.190
242,Providence,14,11,3,.786,13.17,2.95,,2,1,,10,1,,0,1,,1035,892,,70.0,89.5,.260,.304,.465,47.2,36.2,10.8,8.3,.425,15.7,25.1,.196
243,Purdue,14,13,1,.929,27.18,8.83,,2,1,,7,0,,1,1,,1195,938,,71.3,93.1,.219,.402,.476,42.4,54.5,10.6,6.3,.451,13.8,24.7,.147
244,Purdue Fort Wayne,15,13,2,.867,4.72,-6.05,,4,0,,8,0,,3,2,,1253,986,,73.7,89.2,.294,.372,.491,53.5,47.5,6.7,8.3,.463,21.3,30.6,.194
245,Queens (NC),15,6,9,.400,-9.72,2.43,,,,,5,1,,0,8,,1199,1244,,74.4,111.5,.293,.370,.568,49.8,47.5,9.3,14.6,.535,13.8,29.0,.223
246,Quinnipiac,13,9,4,.692,-5.63,-5.80,,1,1,,5,1,,4,3,,1015,945,,73.0,98.6,.244,.374,.509,46.6,55.0,9.3,9.2,.487,14.6,25.3,.164
247,Radford,16,10,6,.625,-2.20,-0.49,,0,1,,5,1,,2,5,,1174,1114,,66.8,104.2,.326,.389,.510,49.7,44.5,8.1,7.2,.468,13.3,31.9,.242
248,Rhode Island,14,7,7,.500,-1.28,0.79,,1,0,,7,2,,0,2,,1024,1013,,68.8,105.2,.255,.378,.518,46.6,49.9,11.2,11.8,.496,12.6,29.1,.170
249,Rice,14,6,8,.429,-3.82,1.42,,0,1,,5,2,,1,3,,1019,1043,,70.0,106.4,.250,.373,.542,49.3,51.2,9.9,9.3,.518,14.0,27.7,.177
250,Richmond,13,8,5,.615,7.64,-1.59,,,,,7,0,,0,3,,975,855,,68.9,95.4,.258,.422,.484,52.4,48.9,6.8,8.1,.453,14.8,27.7,.180
251,Rider,13,3,10,.231,-10.49,-0.24,,0,2,,2,2,,1,8,,924,1001,,70.9,106.6,.416,.423,.548,46.5,52.2,11.6,8.0,.508,14.0,26.7,.298
252,Robert Morris,15,4,11,.267,-8.91,-1.83,,0,4,,3,4,,1,7,,1077,1110,,70.7,104.6,.370,.329,.554,49.0,48.3,11.1,7.9,.524,16.2,28.0,.255
253,Rutgers,13,8,5,.615,6.99,1.68,,0,2,,7,1,,1,2,,882,813,,68.7,91.0,.282,.383,.475,51.8,49.0,8.8,9.2,.440,19.2,33.5,.196
254,Sacramento State,14,4,10,.286,-11.95,-0.53,,0,2,,3,2,,1,6,,1003,1023,,69.6,104.9,.330,.380,.543,44.7,50.6,11.1,9.1,.512,13.8,24.5,.231
255,Sacred Heart,15,6,9,.400,-9.97,-4.20,,,,,4,3,,1,6,,1092,1094,,72.0,101.3,.310,.401,.529,53.2,55.8,9.1,7.5,.503,18.4,34.0,.206
256,Saint Francis (PA),13,5,8,.385,-14.33,-2.05,,,,,3,3,,2,5,,860,928,,68.1,104.7,.343,.368,.539,52.0,54.4,9.9,9.5,.509,17.4,35.0,.236
257,Saint Joseph's,14,10,4,.714,9.66,-2.34,,0,1,,7,1,,1,3,,1087,919,,69.2,94.1,.323,.477,.477,48.6,57.5,10.4,12.3,.447,16.3,30.6,.207
258,Saint Louis,14,7,7,.500,-2.37,2.41,,0,1,,6,2,,0,3,,1035,1061,,70.0,108.3,.315,.400,.550,51.6,49.1,8.8,10.0,.524,14.1,29.1,.217
259,Saint Mary's (CA),15,9,6,.600,15.06,8.06,,,,,7,3,,1,0,,1055,878,,64.5,89.2,.365,.292,.467,40.8,46.7,9.5,7.3,.421,15.7,23.3,.253
260,Saint Peter's,11,6,5,.545,-5.40,-4.30,,2,0,,2,1,,4,4,,696,704,,64.7,98.9,.513,.371,.536,47.2,52.9,10.8,10.2,.492,19.0,29.1,.348
261,Sam Houston,15,7,8,.467,-6.57,-1.72,,,,,4,2,,2,6,,1077,1083,,71.5,99.3,.359,.381,.534,49.5,58.2,10.0,10.8,.502,18.0,27.4,.246
262,Samford,14,12,2,.857,5.77,-4.48,,1,0,,10,0,,2,2,,1262,1049,,77.1,97.1,.423,.374,.522,48.5,51.9,12.8,10.4,.477,20.0,32.5,.299
263,San Diego,15,10,5,.667,-1.87,-1.79,,,,,9,1,,0,3,,1093,1077,,72.5,99.0,.341,.394,.515,49.3,56.6,10.8,9.4,.484,16.3,28.5,.230
264,San Diego State,14,12,2,.857,17.35,7.93,,1,0,,7,0,,2,2,,1084,917,,69.1,93.2,.289,.418,.491,47.4,50.5,8.0,6.5,.454,16.7,26.6,.208
265,San Francisco,15,11,4,.733,12.97,-1.32,,,,,8,0,,1,2,,1158,889,,68.1,87.0,.358,.373,.496,44.0,42.8,9.9,5.6,.452,21.2,23.5,.257
266,San Jose State,14,7,7,.500,-1.90,-2.90,,0,1,,5,1,,0,5,,1057,999,,68.1,103.0,.337,.328,.528,51.1,46.9,6.7,7.2,.492,14.7,27.7,.240
267,Santa Clara,15,9,6,.600,4.22,1.79,,,,,5,2,,1,2,,1157,1086,,71.1,101.8,.307,.393,.508,47.0,51.0,10.9,5.8,.475,13.7,28.7,.216
268,Seattle,13,8,5,.615,6.46,0.21,,1,1,,7,2,,1,3,,985,855,,69.1,92.5,.336,.364,.498,46.3,47.4,8.5,9.0,.459,16.9,24.3,.238
269,Seton Hall,14,9,5,.643,8.96,4.10,,2,1,,7,1,,1,2,,1022,954,,67.5,101.0,.288,.401,.521,46.5,57.7,10.4,10.3,.483,17.0,31.1,.220
270,Siena,13,2,11,.154,-21.81,-4.27,,1,1,,2,3,,0,6,,774,1002,,68.5,112.5,.275,.338,.564,48.9,48.5,14.5,10.1,.542,14.1,32.1,.192
271,South Alabama,13,8,5,.615,-4.28,-2.28,,1,0,,5,2,,3,3,,954,954,,69.4,102.8,.342,.353,.521,52.6,41.4,9.4,11.6,.490,14.6,29.6,.231
272,South Carolina,13,12,1,.923,10.17,-2.21,,,,,8,0,,1,1,,981,820,,65.6,96.1,.328,.317,.495,46.2,49.7,8.0,12.2,.456,14.6,26.0,.233
273,South Carolina State,16,4,12,.250,-15.70,-0.34,,,,,4,1,,0,11,,1136,1326,,73.9,111.2,.470,.400,.592,48.4,61.5,12.8,10.6,.548,18.0,31.3,.353
274,South Carolina Upstate,14,5,9,.357,-12.18,-1.36,,0,1,,3,2,,2,7,,1006,1012,,69.9,102.4,.438,.375,.550,52.9,47.4,9.1,8.2,.505,18.1,30.2,.318
275,South Dakota,16,8,8,.500,-11.16,-5.00,,1,1,,5,3,,2,4,,1234,1208,,71.2,106.2,.243,.361,.518,45.5,51.0,9.7,8.9,.494,12.2,28.9,.168
276,South Dakota State,15,7,8,.467,-0.23,1.77,,1,0,,4,2,,1,2,,1124,1066,,69.8,101.9,.283,.452,.521,49.6,53.4,9.8,10.1,.489,14.8,27.6,.205
277,South Florida,11,7,4,.636,3.30,-3.43,,,,,6,2,,0,2,,842,768,,71.3,97.8,.352,.384,.520,50.1,56.6,8.8,8.3,.493,18.3,29.8,.227
278,Southeast Missouri State,14,5,9,.357,-18.13,-1.32,,1,1,,5,2,,0,6,,991,1070,,73.1,103.7,.458,.318,.559,51.9,50.8,9.7,7.8,.525,16.3,24.7,.312
279,Southeastern Louisiana,13,5,8,.385,-12.02,2.28,,,,,4,0,,1,6,,883,938,,67.9,106.3,.303,.446,.550,49.8,59.4,10.8,9.9,.514,16.0,31.5,.229
280,Southern,13,6,7,.462,-5.91,8.09,,,,,4,0,,2,7,,990,976,,74.7,99.6,.421,.403,.566,52.1,58.3,9.3,8.8,.535,21.8,30.2,.288
281,Southern California,14,7,7,.500,8.02,4.88,,1,2,,4,2,,1,3,,1090,1046,,71.5,103.6,.314,.392,.531,49.4,57.9,10.2,9.8,.497,16.1,31.3,.225
282,Southern Illinois,14,10,4,.714,9.19,-1.20,,2,1,,9,1,,0,2,,1054,888,,66.5,95.5,.323,.322,.490,49.5,44.6,9.2,11.0,.454,15.2,29.0,.221
283,SIU Edwardsville,15,8,7,.533,-7.80,-3.13,,1,1,,6,1,,0,6,,1076,1040,,65.4,106.0,.329,.402,.535,50.0,54.0,8.3,8.5,.500,14.8,31.7,.238
284,Southern Indiana,15,4,11,.267,-12.36,0.72,,1,1,,3,3,,1,8,,1008,1072,,70.5,100.5,.393,.355,.513,48.7,53.6,9.8,7.6,.467,13.8,26.0,.284
285,Southern Methodist,14,10,4,.714,14.39,0.77,,1,0,,7,2,,2,1,,1059,863,,68.3,90.3,.319,.373,.455,45.9,55.4,12.2,11.8,.410,16.2,31.3,.227
286,Southern Mississippi,13,6,7,.462,-10.56,-3.83,,0,1,,3,1,,3,3,,907,928,,69.3,103.0,.323,.417,.540,49.4,56.9,11.2,8.0,.511,17.5,29.7,.224
287,Southern Utah,13,5,8,.385,-4.01,-0.10,,0,2,,4,1,,0,7,,1014,1005,,71.1,107.7,.287,.287,.565,51.8,46.5,7.9,9.1,.544,16.6,31.5,.195
288,St. Bonaventure,13,10,3,.769,9.39,-0.77,,1,0,,5,1,,3,0,,981,849,,66.4,98.4,.339,.395,.525,46.9,57.1,6.3,7.2,.492,17.9,27.1,.234
289,St. John's (NY),14,10,4,.714,15.92,6.06,,2,1,,7,1,,1,1,,1116,978,,70.4,99.3,.338,.332,.513,45.0,48.0,8.6,7.6,.472,16.8,31.8,.246
290,St. Thomas,16,11,5,.688,0.38,-4.77,,2,0,,6,0,,4,4,,1165,980,,63.7,96.1,.317,.374,.505,49.0,53.1,8.8,8.5,.473,16.7,27.6,.217
291,Stanford,13,7,6,.538,9.42,4.89,,2,1,,6,2,,1,1,,1016,957,,71.5,100.9,.229,.362,.510,50.2,42.2,9.1,6.5,.485,13.4,27.0,.162
292,Stephen F. Austin,13,8,5,.615,1.71,-2.38,,1,1,,4,2,,2,2,,1015,885,,74.5,89.7,.445,.335,.505,45.2,45.5,11.8,8.1,.453,21.8,28.1,.318
293,Stetson,14,8,6,.571,-3.29,2.35,,,,,4,0,,2,6,,1100,982,,67.9,103.3,.255,.401,.501,49.2,57.8,9.0,7.9,.473,12.6,32.5,.177
294,Stonehill,15,2,13,.133,-19.04,0.96,,,,,2,2,,0,11,,953,1206,,71.1,113.1,.273,.482,.558,56.4,62.7,10.9,16.0,.530,14.5,35.0,.201
295,Stony Brook,13,7,6,.538,-6.45,-1.29,,,,,6,1,,1,5,,929,950,,68.6,105.4,.223,.425,.539,50.5,58.6,9.4,7.6,.518,15.3,29.3,.157
296,Syracuse,14,10,4,.714,9.80,7.11,,1,2,,7,0,,1,2,,1085,1001,,73.4,97.5,.273,.382,.510,50.1,52.6,9.6,6.8,.484,17.6,30.5,.184
297,Tarleton State,13,9,4,.692,-0.99,0.51,,2,0,,4,1,,3,3,,922,822,,67.2,94.2,.355,.383,.506,48.2,54.5,9.3,9.7,.476,19.6,32.4,.232
298,TCU,13,11,2,.846,14.51,-4.80,,,,,7,0,,2,0,,1115,864,,74.1,89.7,.337,.349,.500,43.4,52.3,9.8,7.3,.468,20.3,25.5,.226
299,Temple,13,7,6,.538,-2.37,-0.62,,,,,3,2,,2,1,,961,952,,70.2,101.4,.299,.387,.531,50.4,53.6,8.5,9.3,.493,16.6,28.4,.227
300,Tennessee,13,10,3,.769,20.96,7.42,,,,,7,0,,1,1,,1012,836,,70.6,91.1,.377,.387,.473,46.8,49.1,9.3,7.1,.429,16.6,27.3,.259
301,Tennessee State,15,8,7,.533,-7.72,-2.45,,1,1,,6,1,,1,5,,1164,1107,,71.9,101.8,.371,.347,.534,50.2,47.2,8.8,10.3,.491,17.4,31.2,.273
302,Tennessee Tech,15,5,10,.333,-13.53,-2.03,,0,2,,4,4,,1,6,,1069,1162,,70.4,109.1,.230,.378,.554,53.0,54.1,9.3,10.0,.529,12.4,25.2,.171
303,Tennessee-Martin,15,9,6,.600,-5.70,-2.70,,2,0,,5,0,,4,5,,1278,1204,,77.6,101.7,.241,.428,.512,48.0,50.6,9.7,10.0,.482,13.1,25.7,.177
304,Texas,13,11,2,.846,13.33,-1.52,,,,,9,0,,0,1,,1029,836,,69.2,92.9,.303,.324,.480,47.1,45.5,9.9,9.2,.444,16.7,29.5,.209
305,Texas A&M,13,9,4,.692,16.39,6.85,,,,,5,1,,2,1,,990,866,,65.8,101.2,.319,.430,.524,42.4,57.6,7.8,12.2,.489,16.2,28.8,.228
306,Texas A&M-Commerce,13,6,7,.462,-10.43,6.87,,,,,5,1,,1,6,,965,959,,70.8,102.2,.335,.350,.534,53.4,46.9,8.0,8.1,.499,17.0,32.0,.239
307,Texas A&M-Corpus Christi,13,7,6,.538,-8.64,-0.75,,,,,5,1,,2,4,,1000,872,,74.1,90.6,.496,.404,.516,44.5,58.5,9.4,8.6,.460,20.6,21.5,.355
308,Texas Southern,11,2,9,.182,-10.74,6.86,,,,,1,1,,0,7,,722,862,,70.6,110.9,.407,.411,.561,53.6,55.8,9.4,11.9,.527,14.7,32.8,.284
309,Texas State,13,6,7,.462,-4.64,3.81,,0,1,,3,0,,3,5,,905,907,,69.0,101.1,.368,.341,.518,47.3,47.3,10.3,8.9,.478,15.7,30.4,.262
310,Texas Tech,13,11,2,.846,13.06,-0.48,,,,,8,0,,0,1,,1014,838,,67.2,95.0,.239,.408,.494,45.9,45.2,9.0,12.2,.470,16.1,28.0,.160
311,Texas-Rio Grande Valley,13,4,9,.308,-13.74,-0.93,,0,2,,3,2,,1,5,,958,1029,,75.6,104.8,.348,.322,.553,53.5,58.3,11.2,12.6,.513,18.3,33.3,.264
312,The Citadel,14,8,6,.571,-2.87,-4.51,,0,1,,4,2,,2,4,,1025,931,,67.1,99.1,.214,.375,.504,45.7,49.7,8.4,11.2,.474,13.5,24.5,.163
313,Toledo,13,7,6,.538,2.59,2.75,,1,0,,4,2,,3,1,,1033,1035,,71.4,111.4,.275,.360,.591,51.2,47.5,8.7,7.5,.565,17.1,31.3,.206
314,Towson,13,7,6,.538,-1.18,0.57,,,,,5,0,,2,1,,882,852,,63.7,100.9,.324,.357,.529,41.7,52.6,11.1,10.3,.496,15.8,25.6,.229
